access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter,n,ppn,tx,filename,bw_GiB_s
write,401747.0707,201372.1048,0.0203,131072.0,2048.0,0.0063,1.3018,0.0237,1.305,128,4,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,392.33112373046873
read,229101.889,114708.491,0.0355,131072.0,2048.0,0.0062,2.2853,0.0225,2.2884,128,4,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,223.7323134765625
write,392684.8279,196812.2001,0.0205,131072.0,2048.0,0.0062,1.3319,0.0235,1.3351,128,5,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,383.4812772460937
read,229066.4734,114689.6218,0.0355,131072.0,2048.0,0.0062,2.2857,0.0249,2.2888,128,5,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,223.6977279296875
write,400195.7564,200590.4408,0.02,131072.0,2048.0,0.0063,1.3069,0.0263,1.3101,128,6,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,390.816168359375
read,228558.2612,114436.9779,0.0354,131072.0,2048.0,0.0063,2.2907,0.0283,2.2939,128,6,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,223.201426953125
write,401116.4116,201045.0259,0.0202,131072.0,2048.0,0.0062,1.3039,0.0256,1.3071,128,7,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,391.715245703125
read,228142.9398,114225.6108,0.0357,131072.0,2048.0,0.0061,2.295,0.0248,2.2981,128,7,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,222.7958396484375
write,400472.3403,200741.3985,0.02,131072.0,2048.0,0.0064,1.3059,0.025,1.3092,128,8,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,391.08626982421873
read,229192.3152,114758.308,0.0353,131072.0,2048.0,0.0064,2.2843,0.0282,2.2875,128,8,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,223.8206203125
write,400821.0375,200923.2738,0.0203,131072.0,2048.0,0.0065,1.3047,0.026,1.308,128,9,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,391.4267944335937
read,229850.8688,115088.1572,0.0354,131072.0,2048.0,0.0064,2.2778,0.0246,2.281,128,9,4,32,2M,ior_rw_n-4_ppn-32_tx-2M_1782552168.csv,224.4637390625
write,630429.6955,39518.246,0.1503,131072.0,16384.0,0.0072,1.2438,0.0655,1.2475,192,0,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,615.6539995117188
read,605185.5669,37927.412,0.1597,131072.0,16384.0,0.007,1.2959,0.0777,1.2995,192,0,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,591.0015301757812
write,630593.9667,39526.3456,0.1512,131072.0,16384.0,0.0071,1.2435,0.07,1.2471,192,1,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,615.8144206054687
read,603098.466,37792.5143,0.1571,131072.0,16384.0,0.0071,1.3006,0.0883,1.304,192,1,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,588.963345703125
write,633237.2785,39692.9339,0.1512,131072.0,16384.0,0.0073,1.2383,0.0587,1.2419,192,2,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,618.3957797851563
read,561353.4701,35170.7945,0.155,131072.0,16384.0,0.0071,1.3975,0.1642,1.401,192,2,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,548.1967481445313
write,632050.9551,39609.4189,0.1506,131072.0,16384.0,0.0065,1.2409,0.0788,1.2443,192,3,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,617.2372608398438
read,585402.9509,36681.363,0.1639,131072.0,16384.0,0.0075,1.34,0.1336,1.3434,192,3,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,571.6825692382813
write,635070.0684,39808.8616,0.1513,131072.0,16384.0,0.0072,1.2347,0.0705,1.2383,192,4,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,620.185613671875
read,578092.1572,36226.0119,0.158,131072.0,16384.0,0.0073,1.3568,0.1366,1.3604,192,4,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,564.543122265625
write,633779.8054,39717.6646,0.1537,131072.0,16384.0,0.0068,1.2375,0.0677,1.2409,192,5,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,618.9255912109375
read,589903.3583,36967.5329,0.1603,131072.0,16384.0,0.0072,1.3296,0.1042,1.3332,192,5,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,576.0774983398437
write,632401.2806,39638.5188,0.1495,131072.0,16384.0,0.0072,1.24,0.0559,1.2436,192,6,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,617.5793755859376
read,591025.0226,37036.928,0.158,131072.0,16384.0,0.0077,1.3271,0.0956,1.3306,192,6,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,577.1728736328125
write,632161.7909,39620.6243,0.1484,131072.0,16384.0,0.0069,1.2406,0.0627,1.244,192,7,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,617.3454989257813
read,584714.3241,36634.9976,0.1646,131072.0,16384.0,0.0066,1.3417,0.1403,1.345,192,7,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,571.0100821289062
write,630935.4374,39548.9874,0.1533,131072.0,16384.0,0.0072,1.2428,0.0791,1.2465,192,8,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,616.1478880859376
read,590021.1166,36969.5946,0.1604,131072.0,16384.0,0.0069,1.3295,0.0986,1.3329,192,8,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,576.1924966796875
write,631917.5191,39609.7994,0.1478,131072.0,16384.0,0.0071,1.2409,0.0692,1.2445,192,9,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,617.1069522460938
read,554874.1581,34763.3466,0.164,131072.0,16384.0,0.007,1.4139,0.2084,1.4173,192,9,4,48,16M,ior_rw_n-4_ppn-48_tx-16M_1782552287.csv,541.8692950195313
write,535768.5055,268545.2518,0.0224,131072.0,2048.0,0.0074,1.4642,0.0507,1.4679,192,0,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,523.2114311523437
read,333368.6608,166943.4883,0.0363,131072.0,2048.0,0.0075,2.3554,0.0391,2.359,192,0,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,325.5553328125
write,536776.6441,269199.3266,0.0226,131072.0,2048.0,0.0079,1.4607,0.0421,1.4651,192,1,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,524.1959415039063
read,331050.6336,165769.0665,0.0368,131072.0,2048.0,0.007,2.3721,0.0396,2.3756,192,1,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,323.291634375
write,538962.1976,270135.6752,0.0225,131072.0,2048.0,0.0072,1.4556,0.0407,1.4592,192,2,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,526.33027109375
read,333834.8022,167171.3878,0.0365,131072.0,2048.0,0.0073,2.3522,0.033,2.3558,192,2,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,326.0105490234375
write,540588.1595,270980.8411,0.0224,131072.0,2048.0,0.0074,1.4511,0.0325,1.4548,192,3,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,527.9181245117187
read,335483.6419,167997.8627,0.0363,131072.0,2048.0,0.0073,2.3406,0.0346,2.3442,192,3,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,327.62074404296874
write,533697.0476,267452.403,0.0228,131072.0,2048.0,0.0068,1.4702,0.0375,1.4736,192,4,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,521.188523046875
read,335609.9029,168050.8601,0.0363,131072.0,2048.0,0.0069,2.3399,0.0295,2.3433,192,4,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,327.74404580078124
write,543837.054,272555.4168,0.0223,131072.0,2048.0,0.0069,1.4427,0.0317,1.4461,192,5,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,531.090873046875
read,335845.9541,168173.7762,0.0364,131072.0,2048.0,0.007,2.3382,0.0336,2.3416,192,5,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,327.9745645507812
write,544776.2862,273072.1717,0.0222,131072.0,2048.0,0.0072,1.44,0.025,1.4436,192,6,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,532.0080919921875
read,333985.2195,167237.3625,0.0366,131072.0,2048.0,0.007,2.3512,0.0295,2.3547,192,6,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,326.15744091796876
write,543251.822,272283.0944,0.0223,131072.0,2048.0,0.0074,1.4441,0.0351,1.4476,192,7,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,530.519357421875
read,334636.8205,167570.1805,0.0364,131072.0,2048.0,0.007,2.3466,0.0326,2.3501,192,7,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,326.7937700195312
write,545183.8116,273289.2764,0.0224,131072.0,2048.0,0.0072,1.4388,0.0268,1.4425,192,8,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,532.406066015625
read,334957.2317,167742.947,0.0365,131072.0,2048.0,0.0073,2.3442,0.0306,2.3479,192,8,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,327.10667158203125
write,543943.9541,272644.6293,0.0223,131072.0,2048.0,0.0074,1.4422,0.0315,1.4458,192,9,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,531.1952676757812
read,333693.2971,167113.6096,0.0365,131072.0,2048.0,0.0075,2.353,0.0266,2.3568,192,9,4,48,2M,ior_rw_n-4_ppn-48_tx-2M_1782552240.csv,325.8723604492188
write,332740.8806,21549.9921,0.0112,131072.0,16384.0,0.0066,0.095,0.0052,0.0985,32,0,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,324.9422662109375
read,265244.2363,17021.265,0.0145,131072.0,16384.0,0.0064,0.1203,0.0047,0.1235,32,0,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,259.02757451171874
write,331763.3838,21460.7261,0.0113,131072.0,16384.0,0.0066,0.0954,0.005,0.0988,32,1,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,323.9876794921875
read,262996.2618,16881.6713,0.0143,131072.0,16384.0,0.0066,0.1213,0.0066,0.1246,32,1,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,256.8322869140625
write,337146.9202,21806.5136,0.0111,131072.0,16384.0,0.0064,0.0939,0.0049,0.0972,32,2,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,329.2450392578125
read,265271.8816,17023.4239,0.0142,131072.0,16384.0,0.0064,0.1203,0.0068,0.1235,32,2,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,259.054571875
write,333811.6939,21597.8905,0.0111,131072.0,16384.0,0.0065,0.0948,0.006,0.0982,32,3,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,325.98798232421876
read,262583.2347,16844.3301,0.0144,131072.0,16384.0,0.0065,0.1216,0.006,0.1248,32,3,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,256.4289401367187
write,336409.1609,21749.5331,0.0112,131072.0,16384.0,0.0064,0.0942,0.0047,0.0974,32,4,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,328.52457119140627
read,262878.0497,16857.7844,0.0144,131072.0,16384.0,0.0062,0.1215,0.0064,0.1247,32,4,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,256.7168454101562
write,334534.835,21649.4938,0.0111,131072.0,16384.0,0.0065,0.0946,0.0057,0.098,32,5,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,326.6941748046875
read,262396.2425,16832.5464,0.0144,131072.0,16384.0,0.0064,0.1217,0.0067,0.1249,32,5,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,256.24633056640624
write,333607.5069,21560.1608,0.0111,131072.0,16384.0,0.0064,0.095,0.0063,0.0982,32,6,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,325.78858095703123
read,266170.9237,17074.757,0.0144,131072.0,16384.0,0.0062,0.1199,0.0047,0.1231,32,6,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,259.93254267578124
write,336054.6373,21699.5352,0.0113,131072.0,16384.0,0.0061,0.0944,0.0048,0.0975,32,7,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,328.17835673828125
read,266501.7567,17081.4799,0.0144,131072.0,16384.0,0.006,0.1199,0.0051,0.123,32,7,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,260.2556217773438
write,337977.6601,21837.3918,0.0112,131072.0,16384.0,0.0062,0.0938,0.0046,0.097,32,8,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,330.05630869140623
read,266968.6925,17119.0282,0.0143,131072.0,16384.0,0.0061,0.1196,0.0055,0.1227,32,8,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,260.71161376953125
write,334739.3438,21701.125,0.0113,131072.0,16384.0,0.0069,0.0944,0.0047,0.0979,32,9,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,326.8938904296875
read,264942.0502,17036.828,0.0144,131072.0,16384.0,0.0069,0.1202,0.0047,0.1237,32,9,4,8,16M,ior_rw_n-4_ppn-8_tx-16M_1782558538.csv,258.7324708984375
write,89727.4557,45294.9611,0.0056,131072.0,2048.0,0.0067,0.3617,0.0099,0.3652,32,0,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,87.62446845703126
read,63615.5679,32007.5663,0.0079,131072.0,2048.0,0.0064,0.5119,0.0056,0.5151,32,0,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,62.12457802734375
write,100014.0107,50506.7817,0.005,131072.0,2048.0,0.0064,0.3244,0.0038,0.3276,32,1,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,97.66993232421875
read,56986.6399,28651.715,0.0087,131072.0,2048.0,0.0064,0.5718,0.015,0.575,32,1,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,55.65101552734375
write,98919.5729,49962.9396,0.0051,131072.0,2048.0,0.0066,0.3279,0.0038,0.3313,32,2,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,96.60114541015625
read,48851.6031,24546.4574,0.0102,131072.0,2048.0,0.0065,0.6675,0.0202,0.6708,32,2,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,47.70664365234375
write,100748.6963,50900.0359,0.0049,131072.0,2048.0,0.0066,0.3219,0.0054,0.3252,32,3,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,98.38739873046875
read,47641.2657,23937.2627,0.0106,131072.0,2048.0,0.0067,0.6845,0.0093,0.6878,32,3,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,46.52467353515625
write,101377.3928,51198.0653,0.0049,131072.0,2048.0,0.0063,0.32,0.0048,0.3232,32,4,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,99.00136015625
read,47501.6196,23858.2371,0.0105,131072.0,2048.0,0.0061,0.6867,0.0142,0.6898,32,4,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,46.388300390625
write,101136.1371,51097.4865,0.0049,131072.0,2048.0,0.0065,0.3206,0.005,0.324,32,5,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,98.76575888671876
read,47733.9083,23980.524,0.0106,131072.0,2048.0,0.0065,0.6832,0.0113,0.6865,32,5,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,46.61514482421875
write,101007.4018,51019.6409,0.0049,131072.0,2048.0,0.0064,0.3211,0.0054,0.3244,32,6,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,98.6400408203125
read,47241.9268,23731.4775,0.0105,131072.0,2048.0,0.0064,0.6904,0.02,0.6936,32,6,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,46.134694140625
write,101165.1701,51115.5022,0.0049,131072.0,2048.0,0.0066,0.3205,0.0054,0.3239,32,7,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,98.79411142578125
read,47479.7287,23854.386,0.0105,131072.0,2048.0,0.0066,0.6868,0.016,0.6901,32,7,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,46.36692255859375
write,101032.2759,51028.3924,0.0049,131072.0,2048.0,0.0064,0.3211,0.0049,0.3243,32,8,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,98.66433193359374
read,47586.617,23904.2891,0.0105,131072.0,2048.0,0.0063,0.6854,0.0166,0.6886,32,8,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,46.4713056640625
write,101234.8428,51140.8749,0.0049,131072.0,2048.0,0.0065,0.3204,0.0061,0.3237,32,9,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,98.862151171875
read,47532.0278,23878.6809,0.0106,131072.0,2048.0,0.0064,0.6861,0.0107,0.6894,32,9,4,8,2M,ior_rw_n-4_ppn-8_tx-2M_1782558521.csv,46.4179958984375
write,3844292.5129,241035.34,0.1272,131072.0,16384.0,0.0077,1.0876,0.1702,1.091,1024,0,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,3754.191907128906
read,4152776.2768,260382.7877,0.1182,131072.0,16384.0,0.0067,1.0068,0.0992,1.01,1024,0,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,4055.4455828125
write,4116773.1328,258158.7705,0.116,131072.0,16384.0,0.0069,1.0154,0.1138,1.0188,1024,1,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,4020.2862625
read,4166637.703,261249.0036,0.1177,131072.0,16384.0,0.0068,1.0034,0.0936,1.0066,1024,1,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,4068.9821318359377
write,3874624.4613,242917.9781,0.1318,131072.0,16384.0,0.0069,1.0791,0.144,1.0825,1024,2,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,3783.8129504882813
read,4179554.0536,262100.7571,0.1157,131072.0,16384.0,0.007,1.0002,0.0972,1.0035,1024,2,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,4081.59575546875
write,3967047.6148,248718.4469,0.1175,131072.0,16384.0,0.0068,1.054,0.1416,1.0573,1024,3,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,3874.069936328125
read,4182493.3513,262246.0397,0.1176,131072.0,16384.0,0.0068,0.9996,0.0984,1.0028,1024,3,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,4084.4661633789065
write,3697040.4958,231703.9337,0.1305,131072.0,16384.0,0.0065,1.1314,0.1664,1.1345,1024,4,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,3610.3911091796876
read,4196078.7506,263059.6874,0.1179,131072.0,16384.0,0.0064,0.9965,0.0904,0.9996,1024,4,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,4097.733154882812
write,4046407.6194,253682.1892,0.1145,131072.0,16384.0,0.0066,1.0334,0.1359,1.0366,1024,5,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,3951.5699408203127
read,4172327.752,261587.6209,0.115,131072.0,16384.0,0.0066,1.0021,0.1019,1.0053,1024,5,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,4074.5388203125
write,3920757.07,245800.2312,0.1174,131072.0,16384.0,0.0068,1.0665,0.1556,1.0698,1024,6,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,3828.864326171875
read,4139753.8163,259573.456,0.117,131072.0,16384.0,0.0068,1.0099,0.1008,1.0132,1024,6,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,4042.728336230469
write,4066560.8069,255001.9105,0.1156,131072.0,16384.0,0.007,1.028,0.1251,1.0314,1024,7,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,3971.2507879882814
read,4164697.4706,261156.298,0.1168,131072.0,16384.0,0.0069,1.0038,0.1084,1.0071,1024,7,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,4067.0873736328126
write,3923779.3063,246038.3386,0.1215,131072.0,16384.0,0.0072,1.0655,0.1585,1.0689,1024,8,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,3831.8157288085936
read,4179241.2886,262097.3208,0.1159,131072.0,16384.0,0.0071,1.0002,0.0976,1.0036,1024,8,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,4081.2903208984376
write,4028441.0713,252588.3143,0.1199,131072.0,16384.0,0.0069,1.0378,0.1444,1.0412,1024,9,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,3934.024483691406
read,4176075.5665,261858.0622,0.1157,131072.0,16384.0,0.0068,1.0011,0.1038,1.0044,1024,9,64,16,16M,ior_rw_n-64_ppn-16_tx-16M_1782553674.csv,4078.1987954101564
write,2503526.9222,1254380.9493,0.0256,131072.0,2048.0,0.007,1.6719,0.0786,1.6754,1024,0,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,2444.8505099609374
read,1482396.354,742055.7614,0.0436,131072.0,2048.0,0.0067,2.8261,0.0728,2.8294,1024,0,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,1447.652689453125
write,2561870.2219,1283496.1479,0.0249,131072.0,2048.0,0.0067,1.6339,0.0762,1.6372,1024,1,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,2501.8263885742185
read,1692637.1969,847420.4598,0.0381,131072.0,2048.0,0.0067,2.4747,0.0596,2.478,1024,1,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,1652.9660125976563
write,2496406.0682,1250840.6784,0.0256,131072.0,2048.0,0.0072,1.6766,0.0817,1.6801,1024,2,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,2437.8965509765626
read,1741944.4382,872232.0508,0.0369,131072.0,2048.0,0.0072,2.4044,0.0491,2.4078,1024,2,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,1701.1176154296875
write,2586576.095,1295888.65,0.0248,131072.0,2048.0,0.0066,1.6183,0.0724,1.6216,1024,3,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,2525.9532177734377
read,1737823.9068,870086.8111,0.0373,131072.0,2048.0,0.0076,2.4103,0.0487,2.4135,1024,3,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,1697.093658984375
write,2571667.1475,1288398.403,0.0249,131072.0,2048.0,0.0066,1.6277,0.0809,1.631,1024,4,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,2511.3936987304687
read,1738092.6102,870194.4079,0.037,131072.0,2048.0,0.0066,2.41,0.0642,2.4132,1024,4,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,1697.3560646484375
write,2591594.4139,1298454.4956,0.0246,131072.0,2048.0,0.0068,1.6151,0.069,1.6184,1024,5,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,2530.853919824219
read,1735914.9873,869133.4628,0.037,131072.0,2048.0,0.0067,2.4129,0.0521,2.4162,1024,5,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,1695.2294797851562
write,2588411.9828,1296905.5098,0.0248,131072.0,2048.0,0.0069,1.617,0.0728,1.6204,1024,6,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,2527.746076953125
read,1741784.3878,872097.8363,0.0371,131072.0,2048.0,0.0069,2.4047,0.0579,2.4081,1024,6,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,1700.9613162109374
write,2562142.5945,1283653.2979,0.0245,131072.0,2048.0,0.0067,1.6337,0.0889,1.637,1024,7,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,2502.0923774414064
read,1722042.1258,862173.9887,0.0375,131072.0,2048.0,0.0067,2.4324,0.0528,2.4357,1024,7,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,1681.6817634765625
write,2230197.7967,1117091.1516,0.0271,131072.0,2048.0,0.0069,1.8773,0.2599,1.8807,1024,8,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,2177.9275358398436
read,1680501.8798,841373.1821,0.038,131072.0,2048.0,0.0068,2.4925,0.0794,2.4959,1024,8,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,1641.1151169921875
write,2072141.1327,1037798.9153,0.0282,131072.0,2048.0,0.0069,2.0208,0.3904,2.0241,1024,9,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,2023.5753249023437
read,1642073.5687,822094.7326,0.0387,131072.0,2048.0,0.0075,2.551,0.081,2.5543,1024,9,64,16,2M,ior_rw_n-64_ppn-16_tx-2M_1782553623.csv,1603.5874694335937
write,3424163.4823,214325.8666,0.2906,131072.0,16384.0,0.0074,2.4462,0.5456,2.4498,2048,0,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782553766.csv,3343.9096506835936
read,4787127.4775,299769.0829,0.2132,131072.0,16384.0,0.0071,1.749,0.1028,1.7523,2048,0,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782553766.csv,4674.929177246094
write,4405527.0961,275826.5088,0.2286,131072.0,16384.0,0.007,1.9008,0.2234,1.9041,2048,1,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782553766.csv,4302.272554785156
read,4803976.5223,300808.0496,0.2152,131072.0,16384.0,0.007,1.7429,0.0781,1.7462,2048,1,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782553766.csv,4691.383322558594
write,4601164.3356,288106.8743,0.2171,131072.0,16384.0,0.0072,1.8198,0.1355,1.8231,2048,2,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782553766.csv,4493.324546484375
read,4805562.4082,300918.9021,0.2136,131072.0,16384.0,0.0071,1.7423,0.08,1.7456,2048,2,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782553766.csv,4692.932039257813
write,3673348.1789,229929.4813,0.2464,131072.0,16384.0,0.0073,2.2802,0.5324,2.2836,2048,3,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782553766.csv,3587.2540809570314
read,4788223.2631,299836.4423,0.2144,131072.0,16384.0,0.0072,1.7486,0.0808,1.7519,2048,3,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782553766.csv,4675.999280371094
write,4773143.3876,298965.481,0.2174,131072.0,16384.0,0.0085,1.7537,0.0934,1.7575,2048,0,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782565796.csv,4661.272839453125
